,id,date,user,text,hashtags,mentions,phones,vehicles
280,1.2283225412463043e+18,2020-02-14 14:18:09,DCPNewDelhi,"RT @deepakrao: Selfie with students from Doda,Kashmir who visited Parliament Street Police Station as part of Bharat Bhraman scheme of J&amp;K…",NaN,['@deepakrao'],NaN,NaN
281,1.228319428359549e+18,2020-02-14 14:05:47,DCPNewDelhi,"Today, students from Doda district,J&amp;K, visited the historical Police Station of Parliament Street. Officers of the… https://t.co/hWLGelUsXR",NaN,NaN,NaN,NaN
282,1.2279533863283507e+18,2020-02-13 13:51:16,DCPNewDelhi,"345 girls of various schools in New Delhi district trained in self defence.
@CPDelhi @LtGovDelhi #DelhiPolice https://t.co/dXcWK83hEw",['#DelhiPolice'],"['@CPDelhi', '@LtGovDelhi']",NaN,NaN
283,1.2267642652996608e+18,2020-02-10 07:06:07,DCPNewDelhi,Staff of Police Station Barakhamba Road made a humble contribution of Rs 1 Lakh and clothing for the marriage of a… https://t.co/rkX3JO5zil,NaN,NaN,NaN,NaN
284,1.2261733301656453e+18,2020-02-08 15:57:57,DCPNewDelhi,"RT @deepakrao: Delhi Police officials assisting a Divyang voter at a Polling Station in New Delhi.
@CPDelhi @LtGovDelhi @CeodelhiOffice 
#D…",['#D'],"['@deepakrao', '@CPDelhi', '@LtGovDelhi', '@CeodelhiOffice']",NaN,NaN
285,1.2260817922490655e+18,2020-02-08 09:54:13,DCPNewDelhi,Delhi Police officials helping the senior citizens and divyangs in excercise of their #RightToVote in… https://t.co/6Q8Fpr1WZa,['#RightToVote'],NaN,NaN,NaN
286,1.2253650499396157e+18,2020-02-06 10:26:08,DCPNewDelhi,ASI Hari Singh Meena of PS Parliament Street went beyond the call of his duty to save a bird at Vijay Chowk. Proud… https://t.co/L1Vx7zhogU,NaN,NaN,NaN,NaN
287,1.2253650499396157e+18,2020-02-06 10:26:08,DCPNewDelhi,ASI Hari Singh Meena of PS Parliament Street went beyond the call of his duty to save a bird at Vijay Chowk. Proud… https://t.co/L1Vx7zhogU,NaN,NaN,NaN,NaN
288,1.2251099881687204e+18,2020-02-05 17:32:37,DCPNewDelhi,"Area domination exercise in New Delhi district in view of #DelhiElections
@CPDelhi @LtGovDelhi @ECISVEEP… https://t.co/sAJsnqVgce",['#DelhiElections'],"['@CPDelhi', '@LtGovDelhi', '@ECISVEEP']",NaN,NaN
289,1.223602614291456e+18,2020-02-01 13:42:51,DCPNewDelhi,It is hereby clarified that no permission to hold a protest on 02.02.2020 has been given to Sh.Saket Gokhale. A cop… https://t.co/i9Gbi1JUNx,NaN,NaN,NaN,NaN
290,1.235625830899802e+18,2020-03-05 17:58:49,DCPSEastDelhi,"In the run up to Holi: Huge haul of illicit liquor seized, 3 arrested in 3 different cases with total 140 cartons (… https://t.co/DR5vEQyVd8",NaN,NaN,NaN,NaN
291,1.2356220405492e+18,2020-03-05 17:43:45,DCPSEastDelhi,Public Meeting: with Maulanas and respectables of Shaheen bagh to have their cooperation in maintaining peace in th… https://t.co/FplE3FUaFS,NaN,NaN,NaN,NaN
292,1.235621035606569e+18,2020-03-05 17:39:46,DCPSEastDelhi,"Conspiracy, Robbery and Murder:  Case solved by the Team of PS Amar Colony with the arrest of three accused persons… https://t.co/N30jvbAsRj",NaN,NaN,NaN,NaN
293,1.2354170331702518e+18,2020-03-05 04:09:08,DCPSEastDelhi,"RT @DelhiPolice: @CPDelhi visited residence of Sh. Anuj Sharma, ACP Gokul Puri, the officer who was injured facing rioters &amp; yet,heroically…",NaN,"['@DelhiPolice', '@CPDelhi']",NaN,NaN
294,1.2351892511987384e+18,2020-03-04 13:04:00,DCPSEastDelhi,Public meeting was held at Jaitpur to get their cooperation and confidence in maintaining law and order and to impr… https://t.co/cvdk9A5Bfq,NaN,NaN,NaN,NaN
295,1.2351628514482176e+18,2020-03-04 11:19:06,DCPSEastDelhi,Certificate and reward to our real #heroes a Father &amp; his Son who showed enormous #courage to prevent a #HDFC ATM t… https://t.co/U09UKM3ez3,"['#heroes', '#courage', '#HDFC']",NaN,NaN,NaN
296,1.2350915580361728e+18,2020-03-04 06:35:48,DCPSEastDelhi,"Protect yourself and others. Follow these DO's and Dont'ts.
#CoronavirusReachesDelhi https://t.co/tNX2QNUY0p",['#CoronavirusReachesDelhi'],NaN,NaN,NaN
297,1.235088604315054e+18,2020-03-04 06:24:04,DCPSEastDelhi,"Don't shake hands ❌

Shake Hearts ❤

#CoronavirusReachesDelhi https://t.co/Oew0wfPEIX",['#CoronavirusReachesDelhi'],NaN,NaN,NaN
298,1.2348637564815647e+18,2020-03-03 15:30:36,DCPSEastDelhi,"Hey guys!

Not done. You have taken the job of spreading नफ़रत so brazenly.

Rest assured, we are watching you all,… https://t.co/oWdEanuPG6",NaN,NaN,NaN,NaN
299,1.2348637564815647e+18,2020-03-03 15:30:36,DCPSEastDelhi,"Hey guys!

Not done. You have taken the job of spreading नफ़रत so brazenly.

Rest assured, we are watching you all,… https://t.co/oWdEanuPG6",NaN,NaN,NaN,NaN
300,1.2348633458928394e+18,2020-03-03 15:28:58,DCPSEastDelhi,"It's the BAAGHI season.

We are #Baaghi against #false &amp; #fake. Are you?

Get ready to be a Baaghi against… https://t.co/NOBQ4bkFDt","['#Baaghi', '#false', '#fake']",NaN,NaN,NaN
301,1.2345103460748943e+18,2020-03-02 16:06:17,DCPSEastDelhi,"Action against rumor mongers in South East District:

Cases registered under IPC sections: 10
u/s 65 DP Act: 163
u/… https://t.co/daILCAvUky",NaN,NaN,NaN,NaN
302,1.234437920599216e+18,2020-03-02 11:18:29,DCPSEastDelhi,"Rumour again, Action again: A call was received that ""Sharma market MB Road TKD rumour fail rahi hai ki muslim talw… https://t.co/lsUYDIZx4J",NaN,NaN,NaN,NaN
303,1.2344167626087096e+18,2020-03-02 09:54:25,DCPSEastDelhi,"Public Meeting: with general public in Lal Kuan, V P Singh, Vishwakarma colony in PS Pul Prahladpur. @DelhiPolice… https://t.co/181w3Z8vV4",NaN,['@DelhiPolice'],NaN,NaN
304,1.2344067493121024e+18,2020-03-02 09:14:37,DCPSEastDelhi,"Small corner meetings organised in khadda colony and JJ colony, PS Kalindi Kunj and at transit camp, PS Govindpuri… https://t.co/yc4WyZUlG9",NaN,NaN,NaN,NaN
305,1.23432713864951e+18,2020-03-02 03:58:17,DCPSEastDelhi,"RT @DelhiPolice: In Newspapers today:

'Cops risk their lives to save many riot-hit in Delhi'
 https://t.co/jY4o2DaeO1
Download the TOI app…",NaN,['@DelhiPolice'],NaN,NaN
306,1.234327116147118e+18,2020-03-02 03:58:11,DCPSEastDelhi,"RT @DelhiPolice: From newspapers today:

'How Delhi cops swiftly ended riot rumours'
 https://t.co/TVUlr4hT8n
Download the TOI app now:
htt…",NaN,['@DelhiPolice'],NaN,NaN
307,1.2341591629693542e+18,2020-03-01 16:50:48,DCPSEastDelhi,"RT @DelhiPolice: IMPORTANT  INFORMATION
Some unsubstantiated reports of tense situation in Delhi are being circulated on social media and m…",NaN,['@DelhiPolice'],NaN,NaN
308,1.2341460029882327e+18,2020-03-01 15:58:31,DCPSEastDelhi,RT @DelhiPolice: Some unsubstantiated reports of tense situation in SouthEast &amp; West District are being circulated on social media. It is t…,NaN,['@DelhiPolice'],NaN,NaN
309,1.234142035927425e+18,2020-03-01 15:42:45,DCPSEastDelhi,There were a spate of calls which were verified and all such calls were fake   These were rumours only. Pl don't pa… https://t.co/nzSwkMC309,NaN,NaN,NaN,NaN
310,1.233432103368315e+18,2020-02-28 16:41:44,DCPSEastDelhi,RT @DelhiPolice: https://t.co/rIf7eKycYG,NaN,['@DelhiPolice'],NaN,NaN
311,1.2333464654786068e+18,2020-02-28 11:01:26,DCPSEastDelhi,Visit to Delhi Police Public Digital Library and PS Jamia Nagar by SplCP L&amp;O South and JtCP SR. @DelhiPolice https://t.co/gq4Yuuz7rP,NaN,['@DelhiPolice'],NaN,NaN
312,1.2333081910370345e+18,2020-02-28 08:29:21,DCPSEastDelhi,Meeting with the religious leaders and public on Friday prayers SHOs and staff of SED. @DelhiPolice https://t.co/JV4D2AE5m9,NaN,['@DelhiPolice'],NaN,NaN
313,1.2333031837133496e+18,2020-02-28 08:09:27,DCPSEastDelhi,Briefing and Patrolling by Staff before the Friday Prayers. @DelhiPolice https://t.co/MNQFdSOKoy,NaN,['@DelhiPolice'],NaN,NaN
314,1.233050320046977e+18,2020-02-27 15:24:39,DCPSEastDelhi,"Public Meeting: with the Aman committee, RWA, MWA members and respectables of Sarita Vihar Sub Division at PS Sarit… https://t.co/GzsRa5xqSb",NaN,NaN,NaN,NaN
315,1.233046933536555e+18,2020-02-27 15:11:12,DCPSEastDelhi,Public Meeting: with all respectable and representatives of different communities and political parties from PS Bad… https://t.co/kno6xg62Ug,NaN,NaN,NaN,NaN
316,1.2329988497754522e+18,2020-02-27 12:00:08,DCPSEastDelhi,"Public Meeting: with the respectables and representatives of all religions, political parties and community of PS L… https://t.co/PLxnROExi3",NaN,NaN,NaN,NaN
317,1.2329896244541727e+18,2020-02-27 11:23:28,DCPSEastDelhi,"Public Meeting: with the Aman committee, RWA, MWA members and respectables of PS Kalkaji, PS Givindpuri and Amar Co… https://t.co/6ooneRnMv7",NaN,NaN,NaN,NaN
318,1.2322714487119462e+18,2020-02-25 11:49:42,DCPSEastDelhi,Please dont believe any sensations relating to any incident in your area. Most of them are turning out to be rumour… https://t.co/y6AE0G6MKr,NaN,NaN,NaN,NaN
319,1.2322714487119462e+18,2020-02-25 11:49:42,DCPSEastDelhi,Please dont believe any sensations relating to any incident in your area. Most of them are turning out to be rumour… https://t.co/y6AE0G6MKr,NaN,NaN,NaN,NaN
320,1.2316097526831063e+18,2020-02-23 16:00:21,DCPSEastDelhi,"Gang of auto lifters busted by special staff of SED, 2 arrested , 6 vehicles and parts of 6 vehicles recovered from… https://t.co/CyrmNUOGwS",NaN,NaN,NaN,NaN
321,1.2316073523248701e+18,2020-02-23 15:50:49,DCPSEastDelhi,Words of appreciation from complainant are the moral booster for the Staff. Well done SI Braham and HC Hanuman Saha… https://t.co/0e7i96kvCs,NaN,NaN,NaN,NaN
322,1.2308691093084774e+18,2020-02-21 14:57:18,DCPSEastDelhi,Special staff of SED arrested one  Raju with 40 Cartons (1990 quarters) of illicit liquor smuggling in a car. He ha… https://t.co/4xDnrX7r6r,NaN,NaN,NaN,NaN
323,1.2308661660438897e+18,2020-02-21 14:45:37,DCPSEastDelhi,"Delhi Police Week: Medical health check up camp  by Escorts Fortis at P.S NFC for staff  members of P.S. NFC,  Poli… https://t.co/YfKDTNkqHo",NaN,NaN,NaN,NaN
324,1.2308656467722609e+18,2020-02-21 14:43:33,DCPSEastDelhi,"Delhi Police Week: Tree plantation programme at Ambedkar Park, Meethapur by team PS Jaitpur. @DelhiPolice https://t.co/LvCynIxF2K",NaN,['@DelhiPolice'],NaN,NaN
325,1.2308652288769188e+18,2020-02-21 14:41:53,DCPSEastDelhi,Delhi Police Week: Road safety awareness program at Nehru camp organised by Traffic and team PS Govindpuri. https://t.co/zc6hMAdZEH,NaN,NaN,NaN,NaN
326,1.230864844951343e+18,2020-02-21 14:40:22,DCPSEastDelhi,Waste to Wonder Park Festival 2020:  Security arrangement for opening ceremony and visit of Hon'ble LG Delhi.… https://t.co/iFR7K9CNlm,NaN,NaN,NaN,NaN
327,1.2305127436413379e+18,2020-02-20 15:21:14,DCPSEastDelhi,"Delhi Police Week: Tenant Verification camps organised in JJ colony, MPK and Khadda colony, PS Kalindi Kunj,  Khijr… https://t.co/cC9RF6rUb5",NaN,NaN,NaN,NaN
328,1.2305114333449052e+18,2020-02-20 15:16:02,DCPSEastDelhi,"Delhi Police Week: Meeting with Maulvis, Qazis and Madarsa students of Gandhi camp Okhla mandi Masjid by PS Amar Co… https://t.co/S1pUAlLhUE",NaN,NaN,NaN,NaN
329,1.230435416253223e+18,2020-02-20 10:13:58,DCPSEastDelhi,Delhi Police Week: Drawing competition and certificate distribution at Shaheen Public School and Visit to PS Shahee… https://t.co/SHtr3q5wwJ,NaN,NaN,NaN,NaN
330,1.2301753995748188e+18,2020-02-19 17:00:45,DCPSEastDelhi,Auto lifter Zacky Rex who used to steal Bullet motorcycle on demand has been arrested by PS Lajpat Nagar. 7 Bullet… https://t.co/Oaa4PaTWYH,NaN,NaN,NaN,NaN
331,1.230173494526169e+18,2020-02-19 16:53:11,DCPSEastDelhi,Delhi Police Week: Visit and counseling of school drop out children in PS Lajpat Nagar. Efforts are being made to r… https://t.co/molgNNkTRE,NaN,NaN,NaN,NaN
332,1.2301729648400425e+18,2020-02-19 16:51:04,DCPSEastDelhi,Delhi Police Week: Awareness and interaction programmes for Senior citizens organised at PS Kalindi Kunj and PS Ama… https://t.co/A0TER8xzWY,NaN,NaN,NaN,NaN
333,1.2301710099966116e+18,2020-02-19 16:43:18,DCPSEastDelhi,Thank you Sir for your visit. Your words of appreciation have motivated entire team of South East District. https://t.co/qv48LVxfgV,NaN,NaN,NaN,NaN
334,1.2301706261842125e+18,2020-02-19 16:41:47,DCPSEastDelhi,"RT @kishanreddybjp: As a part of Delhi Police Week Celebrations, visited Kalkaji Police Station today, along with the Commisioner of @Delhi…",NaN,"['@kishanreddybjp', '@Delhi']",NaN,NaN
335,1.2294502271672689e+18,2020-02-17 16:59:10,DCPSEastDelhi,"RT @DcpNorthDelhi: "" अभिमान मेरा है दिल्ली पुलिस ""
The Delhi Police Song
@DelhiPolice https://t.co/pkXXso0rJX",NaN,"['@DcpNorthDelhi', '@DelhiPolice']",NaN,NaN
336,1.229372067402875e+18,2020-02-17 11:48:36,DCPSEastDelhi,Delhi Police Week: Drawing competition at PS Sarita Vihar and Visit to PS Jaitpur was organised for School children… https://t.co/cguTz4Llue,NaN,NaN,NaN,NaN
337,1.2293443916990833e+18,2020-02-17 09:58:37,DCPSEastDelhi,Delhi Police Week: Legal awareness programme for the residents of JJ colony MPK was organized by the team of PS Kal… https://t.co/s2DIboDC6Q,NaN,NaN,NaN,NaN
338,1.2290288293409464e+18,2020-02-16 13:04:41,DCPSEastDelhi,"Congratulations to team SED and Inspr Sandeep Ghai, SHO PS Kalkaji for trophy of 2nd best police station on the occ… https://t.co/mXhUFABsAE",NaN,NaN,NaN,NaN
339,1.2290288293409464e+18,2020-02-16 13:04:41,DCPSEastDelhi,"Congratulations to team SED and Inspr Sandeep Ghai, SHO PS Kalkaji for trophy of 2nd best police station on the occ… https://t.co/mXhUFABsAE",NaN,NaN,NaN,NaN
340,1.2289554207833047e+18,2020-02-16 08:12:59,DCPSEastDelhi,"PS Lajpat Nagar: Captured in CCTV, Identified through Face recognition app and use of technical surveillance, Day B… https://t.co/l1A5qmm9ec",NaN,NaN,NaN,NaN
341,1.2275846623791882e+18,2020-02-12 13:26:05,DCPSEastDelhi,"Interaction and discussion over the crime and local issues with Respectables, Members of Resident Welfare Associati… https://t.co/93Pdfem0Nm",NaN,NaN,NaN,NaN
342,1.2271328656466944e+18,2020-02-11 07:30:48,DCPSEastDelhi,"""3/3"" However, it is to reiterate that following the highest standards of professional policing, utmost patience an… https://t.co/5C8f9qQHBT",NaN,NaN,NaN,NaN
343,1.2271327781073756e+18,2020-02-11 07:30:27,DCPSEastDelhi,"""2/3"" the correct state of facts before proceeding with the wholly inappropriate and incorrect publication..

These… https://t.co/ljxD2dG4Yl",NaN,NaN,NaN,NaN
344,1.227132695601238e+18,2020-02-11 07:30:08,DCPSEastDelhi,"""1/3"" A section of the media has reported that some toxic chemical spray was used and injuries were inflicted upon… https://t.co/94wWI4czm9",NaN,NaN,NaN,NaN
345,1.2269162355663626e+18,2020-02-10 17:10:00,DCPSEastDelhi,The SEDpolice excercised utmost restraint in handling the aggressive JamiaStudents n other agitators near HolyFamil… https://t.co/lIYEUO1kb1,NaN,NaN,NaN,NaN
346,1.2260255824350618e+18,2020-02-08 06:10:51,DCPSEastDelhi,"RT @DelhiPolice: Helping the citizens in exercising their democratic right.
#DelhiElections2020 https://t.co/3xbVLEAjfO",NaN,['@DelhiPolice'],NaN,NaN
347,1.2260185980548506e+18,2020-02-08 05:43:06,DCPSEastDelhi,"RT @ADcpsouthdelhi: Assisting the nonagenarians DLA 2020.
@DCPSouthDelhi @DelhiPolice https://t.co/fuUOqcMXzX",NaN,"['@ADcpsouthdelhi', '@DCPSouthDelhi', '@DelhiPolice']",NaN,NaN
348,1.226009924498387e+18,2020-02-08 05:08:38,DCPSEastDelhi,"Festival of Democracy: Enthusiast Voters show their strength in Shaheen Bagh, Jamia, Kalindi Kunj and other areas o… https://t.co/O1ncwWWmWi",NaN,NaN,NaN,NaN
349,1.225983890709336e+18,2020-02-08 03:25:11,DCPSEastDelhi,SED police staff assisting the elderly and those voters who need assistance. #socialresponsibility @DelhiPolice… https://t.co/EaK49z2UcK,['#socialresponsibility'],['@DelhiPolice'],NaN,NaN
350,1.225981360097022e+18,2020-02-08 03:15:08,DCPSEastDelhi,"RT @HarleenParmar: Our cool selfie points at Polling stations. ""Chalo vote karke aate hain"" #GetInked #GoVote #DelhiElection2020 https://t.…","['#GetInked', '#GoVote']",['@HarleenParmar'],NaN,NaN
351,1.2259463934848082e+18,2020-02-08 00:56:11,DCPSEastDelhi,"Intensive Border Naka Checking at DND, Badarpur, Karni Singh Shooting range and other interstate borders in the ear… https://t.co/GS6hJd1bC0",NaN,NaN,NaN,NaN
352,1.2257741509432934e+18,2020-02-07 13:31:46,DCPSEastDelhi,Visit to Critical Polling Premises with DEO SE District and interaction with Polling parties. @DelhiPolice… https://t.co/UTXPCSfYG9,NaN,['@DelhiPolice'],NaN,NaN
353,1.235817363989074e+18,2020-03-06 06:39:54,DCPWestDelhi,"CP, Delhi motivated police personnel of Western Range to strive for making Delhi safer, particularly for women &amp; ch… https://t.co/FixET0ruwW",NaN,NaN,NaN,NaN
354,1.2344958321263616e+18,2020-03-02 15:08:36,DCPWestDelhi,"MUTUAL TRUST/COMMUNICATION ALWAYS DEFEATS EVIL DESIGNS
Sincere citizens once more proved that a better understandin… https://t.co/TwTbTZ2xsq",NaN,NaN,NaN,NaN
355,1.234187719984599e+18,2020-03-01 18:44:17,DCPWestDelhi,https://t.co/uUJ3uIbxbc,NaN,NaN,NaN,NaN
356,1.23416663107439e+18,2020-03-01 17:20:29,DCPWestDelhi,https://t.co/e4T9insN9f,NaN,NaN,NaN,NaN
357,1.2341583428067246e+18,2020-03-01 16:47:33,DCPWestDelhi,https://t.co/gbvP1lIE20,NaN,NaN,NaN,NaN
358,1.2341562681949143e+18,2020-03-01 16:39:18,DCPWestDelhi,https://t.co/WenT2oDII8,NaN,NaN,NaN,NaN
359,1.234155995057705e+18,2020-03-01 16:38:13,DCPWestDelhi,"EVEN IF IT'S RUMOR
Smt. Shalini Singh, IPS, Jt.CP/Western Range, myself and Sh. Samir Sharma IPS Addl. DCP/West on… https://t.co/72cVxlH8W7",NaN,NaN,NaN,NaN
360,1.2341280310708347e+18,2020-03-01 14:47:06,DCPWestDelhi,"RUMOR IS THE BIGGEST ENEMY. 
A rumor has been noticed that there is some tension in Khyala-Raghubir Nagar area of W… https://t.co/iCUg0TPHy4",NaN,NaN,NaN,NaN
361,1.2334140329101763e+18,2020-02-28 15:29:55,DCPWestDelhi,RT @ashishsood_bjp: JCP West श्रीमती शालिनी सिंह एवं DCP @deepakpurohit जी के उपस्थिति में HC शहीद रतन लाल व IB ofcr अंकित शर्मा के परिवार…,NaN,"['@ashishsood_bjp', '@deepakpurohit']",NaN,NaN
362,1.2326955847855636e+18,2020-02-26 15:55:04,DCPWestDelhi,"SAMVAAD, NOT VIVAAD
Series of meetings with the members of RWAs and MWAs ensued in Police Stations of West District… https://t.co/6jXEeydtYE",NaN,NaN,NaN,NaN
363,1.2326120328572723e+18,2020-02-26 10:23:04,DCPWestDelhi,"TRUSTED UNCLE TURNED SINISTER
Rajouri Garden staff acted swift &amp; foiled in nick of time the kidnapping of 6 y/o Dak… https://t.co/UOrbz9SN44",NaN,NaN,NaN,NaN
364,1.2323466629845443e+18,2020-02-25 16:48:35,DCPWestDelhi,"REASSURANCE FOR UNABATED PEACE AND TRANQUILITY
Another Flag March led by Sh. Sameer Sharma, IPS, Addl. DCP/West fol… https://t.co/OtexTxKkav",NaN,NaN,NaN,NaN
365,1.2323143683662643e+18,2020-02-25 14:40:15,DCPWestDelhi,"FLAG MARCH IN SENSITIVE AREAS
Joined Ms. Shalini Singh, IPS, Jt. CP/Western Range in Flag March and covered sensiti… https://t.co/r1YhF6kVXB",NaN,NaN,NaN,NaN
366,1.2323143683662643e+18,2020-02-25 14:40:15,DCPWestDelhi,"FLAG MARCH IN SENSITIVE AREAS
Joined Ms. Shalini Singh, IPS, Jt. CP/Western Range in Flag March and covered sensiti… https://t.co/r1YhF6kVXB",NaN,NaN,NaN,NaN
367,1.2322060808112292e+18,2020-02-25 07:29:57,DCPWestDelhi,"AMAN COMMITTEE MEETINGS TO ENSURE PEACE AND ORDER.
Series of Meetings with the members of Aman Committees held. Mem… https://t.co/FoOOSK3fDE",NaN,NaN,NaN,NaN
368,1.230908053089702e+18,2020-02-21 17:32:03,DCPWestDelhi,"PROGRAM ON WOMEN EMPOWERMENT
Ms. Shalini Singh, IPS, Jt.CP Western Range inaugurated and chaired Delhi Police Week… https://t.co/SoIfuPN8YD",NaN,NaN,NaN,NaN
369,1.2309062894813716e+18,2020-02-21 17:25:03,DCPWestDelhi,"SAFETY APPARATUS AROUND BANKS &amp; ATMs EVALUATED
Interaction with Managers of Banks' Branches in West District to ens… https://t.co/wFYrZMGbZO",NaN,NaN,NaN,NaN
370,1.2260894659212083e+18,2020-02-08 10:24:42,DCPWestDelhi,"HITTING THE GROUND RUNNING. 
Joined Mrs. Shalini Singh, IPS, Jt. CP/Western Range and covered sensitive spots afoot… https://t.co/SIBCfdUgBr",NaN,NaN,NaN,NaN
371,1.2259499137976443e+18,2020-02-08 01:10:11,DCPWestDelhi,"NO LET UP TILL LAST MOMENT 
Taking account of the preparedness as well as basic amenities provided to the staff on… https://t.co/QC4S67CmXg",NaN,NaN,NaN,NaN
372,1.2245426184422892e+18,2020-02-04 03:58:05,DCPWestDelhi,Full proof security arrangements at huge public gatherings in West District. Appreciable support of law abiding cit… https://t.co/MEz9CUvJ8n,NaN,NaN,NaN,NaN
373,1.2348662591388795e+18,2020-03-03 15:40:33,DCPEastDelhi,"Hey guys!

Not done. You have taken the job of spreading नफ़रत so brazenly.

Rest assured, we are watching you all,… https://t.co/Ka4LUy0M9U",NaN,NaN,NaN,NaN
374,1.2343269056183583e+18,2020-03-02 03:57:21,DCPEastDelhi,RT @DelhiPolice: अफवाह फैलाने वालों से सख्ती से निपटा जा रहा है। दिल्ली के नागरिक अपनी ज़िम्मेदारी निभाएं और शांति बनाए रखने में मदद करें।,NaN,['@DelhiPolice'],NaN,NaN
375,1.234326898211246e+18,2020-03-02 03:57:19,DCPEastDelhi,RT @DelhiPolice: ऐसा देखने में आया है कि कुछ अराजक तत्व ऐसी अफवाहें फैला रहे हैं जिससे शांति व्यवस्था में बाधा आए। लोगों को आगाह किया जाता…,NaN,['@DelhiPolice'],NaN,NaN
376,1.2343268171604746e+18,2020-03-02 03:57:00,DCPEastDelhi,RT @DelhiPolice: Delhi Police is closely monitoring the Social Media accounts spreading fake news/rumours. Action will be taken. Please con…,NaN,['@DelhiPolice'],NaN,NaN
377,1.2343267995528315e+18,2020-03-02 03:56:56,DCPEastDelhi,"RT @DelhiPolice: IMPORTANT  INFORMATION
Some unsubstantiated reports of tense situation in Delhi are being circulated on social media and m…",NaN,['@DelhiPolice'],NaN,NaN
378,1.2343264341701837e+18,2020-03-02 03:55:29,DCPEastDelhi,"RT @DelhiPolice: From newspapers today:

'How Delhi cops swiftly ended riot rumours'
 https://t.co/TVUlr4hT8n
Download the TOI app now:
htt…",NaN,['@DelhiPolice'],NaN,NaN
379,1.2260505484591636e+18,2020-02-08 07:50:04,DCPEastDelhi,"RT @PunjVirendra: 🇮🇳आऔ दोस्तो दिल्ली के दबंग बनने का मौक़ा न चूके 🇮🇳
#पूर्वी दिल्ली @DCPEastDelhi @CPDelhi @LtGovDelhi https://t.co/l893b36…",NaN,"['@PunjVirendra', '@DCPEastDelhi', '@CPDelhi', '@LtGovDelhi']",NaN,NaN
380,1.2260505166579261e+18,2020-02-08 07:49:56,DCPEastDelhi,"RT @PunjVirendra: 🇮🇳आऔ दोस्तो दिल्ली के दबंग बनने का मौक़ा न चूके 🇮🇳
#पूर्वी दिल्ली @DCPEastDelhi @CPDelhi @LtGovDelhi https://t.co/EBDbfK2…",NaN,"['@PunjVirendra', '@DCPEastDelhi', '@CPDelhi', '@LtGovDelhi']",NaN,NaN
381,1.2358940331651113e+18,2020-03-06 11:44:33,DCPSouthDelhi,"Various lectures,interactive sessions on Women Safety, Cyber Safety and also Self Defence Training programs conduct… https://t.co/qksSGVqG58",NaN,NaN,NaN,NaN
382,1.2357927923511951e+18,2020-03-06 05:02:16,DCPSouthDelhi,RT @DelhiPolice: https://t.co/ND8VAFUVj0,NaN,['@DelhiPolice'],NaN,NaN
383,1.235558722409132e+18,2020-03-05 13:32:09,DCPSouthDelhi,RT @ADcpsouthdelhi: Cyber Cell South District participating in Fest at Dayal Singh College. Students briefed on staying safe - use Delhi Po…,NaN,['@ADcpsouthdelhi'],NaN,NaN
384,1.2355523093561713e+18,2020-03-05 13:06:40,DCPSouthDelhi,"All Women Patrol has been briefed to cover Schools,Colleges,Metro Stations and Vulnerable stretches to ensure safet… https://t.co/4yweCiqxoJ",NaN,NaN,NaN,NaN
385,1.2354662038684508e+18,2020-03-05 07:24:31,DCPSouthDelhi,Notorious Thak Thak Gang members arrested within hours of committing an incident with the recovery of 11 pairs of e… https://t.co/21PWxZ1NyA,NaN,NaN,NaN,NaN
386,1.2354655458157363e+18,2020-03-05 07:21:54,DCPSouthDelhi,"RT @DelhiPolice: @CPDelhi visited residence of Sh. Anuj Sharma, ACP Gokul Puri, the officer who was injured facing rioters &amp; yet,heroically…",NaN,"['@DelhiPolice', '@CPDelhi']",NaN,NaN
387,1.2352064415706235e+18,2020-03-04 14:12:19,DCPSouthDelhi,"Husband Wife Duo arrested by Team South for possession of over 6 cartons of liquor and 3.8 Kgs of Ganja
@CPDelhi… https://t.co/H8aVkRdgPL",NaN,['@CPDelhi'],NaN,NaN
388,1.2351911593344328e+18,2020-03-04 13:11:35,DCPSouthDelhi,"RT @ADcpsouthdelhi: In its endeavor to fight against drug menace, the South Delhi Police has recently disposed off about 5.6 kgs of Opium,…",NaN,['@ADcpsouthdelhi'],NaN,NaN
389,1.2351127810887803e+18,2020-03-04 08:00:08,DCPSouthDelhi,"RT @ADcpsouthdelhi: Coronavirus scare..
Don't Panic
Follow these Do's and Don'ts for protection against Novel Coronavirus (COVID19)
 #Coron…",['#Coron'],['@ADcpsouthdelhi'],NaN,NaN
390,1.2350878423106396e+18,2020-03-04 06:21:03,DCPSouthDelhi,"Don't shake hands ❌

Shake Hearts ❤

#CoronavirusReachesDelhi https://t.co/fscWGOaQBP",['#CoronavirusReachesDelhi'],NaN,NaN,NaN
391,1.2348635240205148e+18,2020-03-03 15:29:41,DCPSouthDelhi,"Hey guys!

Not done. You have taken the job of spreading नफ़रत so brazenly.

Rest assured, we are watching you all,… https://t.co/R7a4XxKYkf",NaN,NaN,NaN,NaN
392,1.2348635214913823e+18,2020-03-03 15:29:40,DCPSouthDelhi,"It's the BAAGHI season.

We are #Baaghi against #false &amp; #fake. Are you?

Get ready to be a Baaghi against… https://t.co/JNIcx8xuDJ","['#Baaghi', '#false', '#fake']",NaN,NaN,NaN
